t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-10-12","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","5000","5000","5000"
"2025-10-12","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","6000","6000","6000"
"2025-10-12","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","10000","10000","10000"
"2025-10-12","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","4000","14650","8000"
"2025-10-11","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-10-11","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","4000","14650","8000"
"2025-10-10","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","3300","14650","8000"
"2025-10-10","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-10-09","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","5000","5000","5000"
"2025-10-09","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","7500","7500","7500"
"2025-10-09","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","10000","10000","10000"
"2025-10-09","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","3300","14650","8000"
"2025-10-09","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","18850","8300"
"2025-10-08","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","4000","14000","7300"
"2025-10-08","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","5000","5000","5000"
"2025-10-08","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","7000","7000","7000"
"2025-10-08","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","9000","9000","9000"
"2025-10-08","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-10-07","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","6000","6000","6000"
"2025-10-07","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","11000","11000","11000"
"2025-10-07","Apple","19","Warangal","36","Telangana","540","Warangal","Delicious","8000","8000","8000"
"2025-10-07","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","3300","14650","7300"
"2025-10-07","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-10-06","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-10-06","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","3300","15300","8650"
"2025-10-05","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-10-05","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","3300","14650","8000"
"2025-10-04","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","3300","14650","8000"
"2025-10-04","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-10-03","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Kasmir/Shimla - II","4000","14000","7300"
"2025-10-03","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-10-01","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-30","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-09-30","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-30","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-29","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-09-29","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","11000","11000","11000"
"2025-09-29","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-28","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-09-28","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-09-27","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-09-27","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-09-27","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-26","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-25","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4000","13300","10000"
"2025-09-24","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-23","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-22","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-22","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-09-22","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-21","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-20","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-19","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4000","15300","8000"
"2025-09-18","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-17","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-17","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-09-17","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-16","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-16","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-09-16","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-15","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-15","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-09-15","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-14","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4000","16000","8000"
"2025-09-13","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-09-13","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","9000","9000","9000"
"2025-09-13","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-12","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-09-12","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-12","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4650","16000","9300"
"2025-09-11","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","13000","13000","13000"
"2025-09-11","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-11","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-10","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","8300"
"2025-09-09","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17200","8300"
"2025-09-09","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-09-09","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-09-08","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4000","15300","8000"
"2025-09-07","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4650","14650","8000"
"2025-09-06","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-05","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4667","14667","8000"
"2025-09-04","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","9000","9000","9000"
"2025-09-04","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","11000","11000","11000"
"2025-09-04","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","4000","15300","8650"
"2025-09-03","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","9000","9000","9000"
"2025-09-03","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-03","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-02","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
"2025-09-02","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","12000","12000","12000"
"2025-09-02","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-01","Apple","399","Gaddiannaram","36","Telangana","536","Hyderabad","Other","5550","17750","7750"
"2025-09-01","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","10000","10000","10000"
"2025-09-01","Apple","19","Warangal","36","Telangana","540","Warangal","Simla","8000","8000","8000"
